Year,Category,Actuals,Annualized_CR,PresBud,PresBud_vs_Annualized_CR,Enacted,PresBud_vs_Enacted
2012,"Total, Environmental Program & Management",2988874.6,2993779.0,2876634.0,,2993779.0,117145.0
2012,,,,,,,
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Operations and Administration,,,,,,
2012,Facilities Infrastructure and Operations,29896.7,28931.0,33931.0,,28931.0,5000.0
2012,"Total, Building and Facilities",39548.8,37001.0,41969.0,,37001.0,4968.0
2012,Hazardous Substance Superfund,,,,,,
2012,Indoor Air and Radiation,,,,,,
2012,Radiation:  Protection,2586.2,2495.0,2487.0,,2495.0,8.0
2012,"Audits, Evaluations, and Investigations",,,,,,
2012,"Audits, Evaluations, and Investigations",9337.9,9975.0,10009.0,,9975.0,34.0
2012,Compliance,,,,,,
2012,Compliance Incentives,14.4,0.0,0.0,,0.0,0.0
2012,Compliance Monitoring,1181.8,1216.0,1222.0,,1216.0,6.0
2012,"Subtotal, Compliance",1196.2,1216.0,1222.0,,1216.0,6.0
2012,Enforcement,,,,,,
2012,Environmental Justice,891.0,795.0,600.0,,795.0,195.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,"Homeland Security:  Preparedness,",,,,,,
2012,"Response, and Recovery  (other activities)",40360.7,33156.0,29119.0,,33156.0,4037.0
2012,"Subtotal, Homeland Security:  Preparedness,",,,,,,
2012,"Response, and Recovery",51558.9,53580.0,40662.0,,53580.0,12918.0
2012,Homeland Security:  Protection of EPA Personnel and,,,,,,
2012,Infrastructure,1194.0,1194.0,1172.0,,1194.0,22.0
2012,"Subtotal, Homeland Security",54022.4,56534.0,41834.0,,56534.0,14700.0
2012,Information Exchange / Outreach,,,,,,
2012,Exchange Network,1438.6,1433.0,1433.0,,1433.0,0.0
2012,IT / Data Management / Security,,,,,,
2012,Information Security,524.3,785.0,728.0,,785.0,57.0
2012,IT / Data Management,16498.3,17087.0,15352.0,,17087.0,1735.0
2012,"Subtotal, IT / Data Management / Security",17022.6,17872.0,16080.0,,17872.0,1792.0
2012,Legal / Science / Regulatory / Economic Review,,,,,,
2012,Alternative Dispute Resolution,863.5,893.0,927.0,,893.0,34.0
2012,Legal Advice: Environmental Program,658.7,746.0,750.0,,746.0,4.0
2012,"Subtotal, Legal / Science / Regulatory / Economic Review",1522.2,1639.0,1677.0,,1639.0,38.0
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Research:  Chemical Safety and Sustainability,,,,,,
2012,Human Health Risk Assessment,3169.1,3404.0,3342.0,,3404.0,62.0
2012,Superfund Cleanup,,,,,,
2012,Superfund:  Emergency Response and Removal,225840.0,202330.0,194895.0,,202330.0,7435.0
2012,Superfund:  EPA Emergency Preparedness,9667.5,9632.0,9263.0,,9632.0,369.0
2012,Superfund:  Federal Facilities,33605.0,32105.0,26242.0,,32105.0,5863.0
2012,Superfund:  Remedial,693835.2,605438.0,574499.0,,605438.0,30939.0
2012,Superfund:  Support to Other Federal Agencies,6575.0,6575.0,5858.0,,6575.0,717.0
2012,"Subtotal, Superfund Cleanup",969522.7,856080.0,810757.0,,856080.0,45323.0
2012,"Total, Hazardous Substance Superfund",1414791.3,1306541.0,1236231.0,,1306541.0,70310.0
2012,Program/Projects by Program Area,,,,,,
2012,,,,,,,
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,LUST Prevention,35030.1,34430.0,34430.0,,34430.0,0.0
2012,"Subtotal, Underground Storage Tanks (LUST / UST)",108895.4,109613.0,109604.0,,109613.0,9.0
2012,Research: Sustainable Communities,,,,,,
2012,Research: Sustainable and Healthy Communities,422.5,345.0,454.0,,345.0,109.0
2012,"Total, Leaking Underground Storage Tanks",112583.3,113101.0,112481.0,,113101.0,620.0
2012,Inland Oil Spill Programs,,,,,,
2012,Compliance,,,,,,
2012,Compliance Assistance and Centers,263.7,269.0,0.0,,269.0,269.0
2012,Compliance Monitoring,0.0,0.0,138.0,,0.0,138.0
2012,"Subtotal, Compliance",263.7,269.0,138.0,,269.0,131.0
2012,Enforcement,,,,,,
2012,Civil Enforcement,2082.8,1998.0,2902.0,,1998.0,904.0
2012,IT / Data Management / Security,,,,,,
2012,IT / Data Management,24.0,24.0,0.0,,24.0,24.0
2012,Oil,,,,,,
2012,"Oil Spill: Prevention, Preparedness and Response",13494.8,14944.0,19472.0,,14944.0,4528.0
2012,Operations and Administration,,,,,,
2012,Facilities Infrastructure and Operations,,,,,,
2012,Rent,438.0,438.0,438.0,,438.0,0.0
2012,Facilities Infrastructure and Operations (other,,,,,,
2012,activities),51.4,67.0,98.0,,67.0,31.0
2012,"Subtotal, Facilities Infrastructure and Operations",489.4,505.0,536.0,,505.0,31.0
2012,"Subtotal, Operations and Administration",489.4,505.0,536.0,,505.0,31.0
2012,Research: Sustainable Communities,,,,,,
2012,Research: Sustainable and Healthy Communities,549.7,639.0,614.0,,639.0,25.0
2012,"Total, Inland Oil Spill Programs",16904.4,18379.0,23662.0,,18379.0,5283.0
2012,88,,,,,,
2012,State and Tribal Assistance Grants,,,,,,
2012,State and Tribal Assistance Grants (STAG),,,,,,
2012,Infrastructure Assistance:  Clean Water SRF,1695365.8,2100000.0,1550000.0,,2100000.0,550000.0
2012,Infrastructure Assistance:  Drinking Water SRF,1143484.5,1387000.0,990000.0,,1387000.0,397000.0
2012,Infrastructure Assistance:  Alaska Native Villages,16634.7,13000.0,10000.0,,13000.0,3000.0
2012,Brownfields Projects,133697.0,100000.0,99041.0,,100000.0,959.0
2012,Clean School Bus Initiative,68.2,0.0,0.0,,0.0,0.0
2012,Diesel Emissions Reduction Grant Program,115807.2,60000.0,0.0,,60000.0,60000.0
2012,Targeted Airshed Grants,10000.0,20000.0,0.0,,20000.0,20000.0
2012,Infrastructure Assistance:  Mexico Border,24503.5,17000.0,10000.0,,17000.0,7000.0
2012,"Subtotal, State and Tribal Assistance Grants (STAG)",3139560.9,3697000.0,2659041.0,,3697000.0,1037959.0
2012,Categorical Grants,,,,,,
2012,Categorical Grant:  Beaches Protection,10194.2,9900.0,9900.0,,9900.0,0.0
2012,Categorical Grant:  Brownfields,56100.7,49495.0,49495.0,,49495.0,0.0
2012,Categorical Grant:  Environmental Information,10618.9,10000.0,10200.0,,10000.0,200.0
2012,Categorical Grant:  Hazardous Waste Financial,,,,,,
2012,Assistance,103161.8,103346.0,103412.0,,103346.0,66.0
2012,Categorical Grant:  Homeland Security,2863.1,0.0,0.0,,0.0,0.0
2012,Categorical Grant:  Lead,15162.6,14564.0,14855.0,,14564.0,291.0
2012,Categorical Grant:  Local Govt Climate Change,9500.0,10000.0,0.0,,10000.0,10000.0
2012,Categorical Grant: Multi-Media Tribal Implementation,0.0,0.0,20000.0,,0.0,20000.0
2012,Categorical Grant:  Nonpoint Source (Sec. 319),194818.5,200857.0,164757.0,,200857.0,36100.0
2012,Categorical Grant:  Pesticides Enforcement,18494.3,18711.0,19085.0,,18711.0,374.0
2012,Categorical Grant:  Pesticides Program Implementation,13195.4,13520.0,13140.0,,13520.0,380.0
2012,Categorical Grant:  Pollution Control (Sec. 106),,,,,,
2012,Monitoring Grants,18314.0,18500.0,11300.0,,18500.0,7200.0
2012,Categorical Grant:  Pollution Control (Sec.,,,,,,
2012,106) (other activities),207627.1,210764.0,238964.0,,210764.0,28200.0
2012,"Subtotal, Categorical Grant:  Pollution Control (Sec.",,,,,,
2012,106),225941.1,229264.0,250264.0,,229264.0,21000.0
2012,Categorical Grant:  Pollution Prevention,4484.8,4940.0,5039.0,,4940.0,99.0
2012,Categorical Grant:  Public Water System Supervision,,,,,,
2012,(PWSS),107095.7,105700.0,109700.0,,105700.0,4000.0
2012,Categorical Grant:  Radon,8572.4,8074.0,8074.0,,8074.0,0.0
2012,Categorical Grant:  State and Local Air Quality,,,,,,
2012,Management,223152.7,226580.0,305500.0,,226580.0,78920.0
2012,Categorical Grant:  Sector Program,202.6,0.0,0.0,,0.0,0.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Categorical Grant:  Targeted Watersheds,2827.2,0.0,0.0,,0.0,0.0
2012,Categorical Grant:  Toxics Substances Compliance,5401.9,5099.0,5201.0,,5099.0,102.0
2012,Categorical Grant:  Tribal Air Quality Management,13408.0,13300.0,13566.0,,13300.0,266.0
2012,Categorical Grant:  Tribal General Assistance Program,65746.2,62875.0,71375.0,,62875.0,8500.0
2012,Categorical Grant:  Underground Injection Control  (UIC),11323.6,10891.0,11109.0,,10891.0,218.0
2012,Categorical Grant:  Underground Storage Tanks,3184.3,2500.0,1550.0,,2500.0,950.0
2012,Categorical Grant:  Water Quality Cooperative,,,,,,
2012,Agreements,63.0,0.0,0.0,,0.0,0.0
2012,Categorical Grant:  Wetlands Program Development,16236.1,16830.0,15167.0,,16830.0,1663.0
2012,"Subtotal, Categorical Grants",1121749.1,1116446.0,1201389.0,,1116446.0,84943.0
2012,Congressional Priorities,,,,,,
2012,Congressionally Mandated Projects,141665.5,156777.0,0.0,,156777.0,156777.0
2012,"Total, State and Tribal Assistance Grants",4402975.5,4970223.0,3860430.0,,4970223.0,1109793.0
2012,"SUBTOTAL, EPA (Excludes Rescission or Cancellation",9842520.0,10329864.0,9023000.0,,10331864.0,1308864.0
2012,of Prior Year Funds),,,,,,
2012,Rescission or Cancellation of Prior Year Funds,0.0,40000.0,50000.0,,40000.0,10000.0
2012,"SUBTOTAL, EPA",9842520.0,10289864.0,8973000.0,,10291864.0,1318864.0
